id,text,original_label,label,question,A,B,C,D,E,F
544,"Turner pays for Boston ""bombing""","['17', '0', '30', '2', '0', '16']","[0.26153846153846155, 0.0, 0.46153846153846156, 0.03076923076923077, 0.0, 0.24615384615384617]","After reading this news articles, the readers may feel ",angry.,disgust.,fear.,joy.,sadness.,surprise.
663,Space life search turns to TV,"['0', '0', '0', '18', '0', '33']","[0.0, 0.0, 0.0, 0.35294117647058826, 0.0, 0.6470588235294118]","After reading this news articles, the readers may feel ",angry.,disgust.,fear.,joy.,sadness.,surprise.
1304,Rocky start for Bangkok airport,"['0', '0', '8', '19', '14', '20']","[0.0, 0.0, 0.13114754098360656, 0.3114754098360656, 0.22950819672131148, 0.32786885245901637]","After reading this news articles, the readers may feel ",angry.,disgust.,fear.,joy.,sadness.,surprise.
1110,"Indonesia ""will not share"" flu samples","['18', '18', '11', '0', '30', '39']","[0.15517241379310345, 0.15517241379310345, 0.09482758620689655, 0.0, 0.25862068965517243, 0.33620689655172414]","After reading this news articles, the readers may feel ",angry.,disgust.,fear.,joy.,sadness.,surprise.
1494,Kathmandu: First snow in 63 years,"['2', '2', '12', '4', '15', '77']","[0.017857142857142856, 0.017857142857142856, 0.10714285714285714, 0.03571428571428571, 0.13392857142857142, 0.6875]","After reading this news articles, the readers may feel ",angry.,disgust.,fear.,joy.,sadness.,surprise.
914,Snow causes transport chaos in Britain,"['5', '1', '35', '0', '41', '3']","[0.058823529411764705, 0.011764705882352941, 0.4117647058823529, 0.0, 0.4823529411764706, 0.03529411764705882]","After reading this news articles, the readers may feel ",angry.,disgust.,fear.,joy.,sadness.,surprise.
983,Indonesian bird flu deaths hit 61,"['0', '0', '58', '0', '86', '16']","[0.0, 0.0, 0.3625, 0.0, 0.5375, 0.1]","After reading this news articles, the readers may feel ",angry.,disgust.,fear.,joy.,sadness.,surprise.
619,Sleep more to fight childhood obesity,"['0', '2', '12', '8', '0', '26']","[0.0, 0.041666666666666664, 0.25, 0.16666666666666666, 0.0, 0.5416666666666666]","After reading this news articles, the readers may feel ",angry.,disgust.,fear.,joy.,sadness.,surprise.
574,Forecasters expect toasty 2007,"['13', '0', '33', '20', '23', '16']","[0.12380952380952381, 0.0, 0.3142857142857143, 0.19047619047619047, 0.21904761904761905, 0.1523809523809524]","After reading this news articles, the readers may feel ",angry.,disgust.,fear.,joy.,sadness.,surprise.
655,Shareholders sue Apple,"['32', '6', '0', '0', '20', '10']","[0.47058823529411764, 0.08823529411764706, 0.0, 0.0, 0.29411764705882354, 0.14705882352941177]","After reading this news articles, the readers may feel ",angry.,disgust.,fear.,joy.,sadness.,surprise.
1366,Peru leader questioned in massacre probe,"['28', '17', '19', '14', '30', '14']","[0.22950819672131148, 0.13934426229508196, 0.1557377049180328, 0.11475409836065574, 0.2459016393442623, 0.11475409836065574]","After reading this news articles, the readers may feel ",angry.,disgust.,fear.,joy.,sadness.,surprise.
1374,Sharks kill four people in 'dull' year,"['3', '0', '41', '0', '67', '23']","[0.022388059701492536, 0.0, 0.30597014925373134, 0.0, 0.5, 0.17164179104477612]","After reading this news articles, the readers may feel ",angry.,disgust.,fear.,joy.,sadness.,surprise.
667,City sets up ice storm shelters,"['4', '0', '55', '24', '17', '3']","[0.038834951456310676, 0.0, 0.5339805825242718, 0.23300970873786409, 0.1650485436893204, 0.02912621359223301]","After reading this news articles, the readers may feel ",angry.,disgust.,fear.,joy.,sadness.,surprise.
1028,Wizardry at Harvard: physicists move light,"['0', '0', '2', '31', '0', '64']","[0.0, 0.0, 0.020618556701030927, 0.31958762886597936, 0.0, 0.6597938144329897]","After reading this news articles, the readers may feel ",angry.,disgust.,fear.,joy.,sadness.,surprise.
1392,Regular naps make hearts healthy,"['0', '0', '2', '47', '0', '41']","[0.0, 0.0, 0.022222222222222223, 0.5222222222222223, 0.0, 0.45555555555555555]","After reading this news articles, the readers may feel ",angry.,disgust.,fear.,joy.,sadness.,surprise.
1053,Royal seeks to revive French bid,"['0', '0', '0', '16', '0', '3']","[0.0, 0.0, 0.0, 0.8421052631578947, 0.0, 0.15789473684210525]","After reading this news articles, the readers may feel ",angry.,disgust.,fear.,joy.,sadness.,surprise.
853,Action games improve eyesight,"['0', '0', '0', '33', '0', '47']","[0.0, 0.0, 0.0, 0.4125, 0.0, 0.5875]","After reading this news articles, the readers may feel ",angry.,disgust.,fear.,joy.,sadness.,surprise.
1404,Former teacher poses for Playboy,"['4', '15', '0', '17', '12', '34']","[0.04878048780487805, 0.18292682926829268, 0.0, 0.2073170731707317, 0.14634146341463414, 0.4146341463414634]","After reading this news articles, the readers may feel ",angry.,disgust.,fear.,joy.,sadness.,surprise.
1270,Social networking goes mobile,"['0', '0', '0', '45', '0', '20']","[0.0, 0.0, 0.0, 0.6923076923076923, 0.0, 0.3076923076923077]","After reading this news articles, the readers may feel ",angry.,disgust.,fear.,joy.,sadness.,surprise.
1082,Beware of peanut butter pathogens,"['0', '0', '37', '6', '17', '16']","[0.0, 0.0, 0.4868421052631579, 0.07894736842105263, 0.2236842105263158, 0.21052631578947367]","After reading this news articles, the readers may feel ",angry.,disgust.,fear.,joy.,sadness.,surprise.
1398,UK soldiers cleared of Iraq abuse,"['2', '10', '6', '33', '5', '12']","[0.029411764705882353, 0.14705882352941177, 0.08823529411764706, 0.4852941176470588, 0.07352941176470588, 0.17647058823529413]","After reading this news articles, the readers may feel ",angry.,disgust.,fear.,joy.,sadness.,surprise.
1477,Was Prince's super show too revealing?,"['0', '7', '11', '7', '4', '28']","[0.0, 0.12280701754385964, 0.19298245614035087, 0.12280701754385964, 0.07017543859649122, 0.49122807017543857]","After reading this news articles, the readers may feel ",angry.,disgust.,fear.,joy.,sadness.,surprise.
1414,"Trolley Square shooting leaves 6 dead, including gunman","['12', '0', '57', '0', '87', '18']","[0.06896551724137931, 0.0, 0.3275862068965517, 0.0, 0.5, 0.10344827586206896]","After reading this news articles, the readers may feel ",angry.,disgust.,fear.,joy.,sadness.,surprise.
1166,Spacewalker sets new U.S. record,"['0', '0', '0', '67', '0', '23']","[0.0, 0.0, 0.0, 0.7444444444444445, 0.0, 0.25555555555555554]","After reading this news articles, the readers may feel ",angry.,disgust.,fear.,joy.,sadness.,surprise.
1042,Top Colombia official resigns,"['4', '0', '11', '8', '31', '19']","[0.0547945205479452, 0.0, 0.1506849315068493, 0.1095890410958904, 0.4246575342465753, 0.2602739726027397]","After reading this news articles, the readers may feel ",angry.,disgust.,fear.,joy.,sadness.,surprise.
588,Queen battles Bond for Baftas,"['2', '0', '11', '30', '2', '16']","[0.03278688524590164, 0.0, 0.18032786885245902, 0.4918032786885246, 0.03278688524590164, 0.26229508196721313]","After reading this news articles, the readers may feel ",angry.,disgust.,fear.,joy.,sadness.,surprise.
823,Peter Jackson will never work for me again,"['38', '22', '0', '0', '31', '9']","[0.38, 0.22, 0.0, 0.0, 0.31, 0.09]","After reading this news articles, the readers may feel ",angry.,disgust.,fear.,joy.,sadness.,surprise.
1386,Police break up Kosovo protests,"['37', '0', '10', '20', '17', '10']","[0.39361702127659576, 0.0, 0.10638297872340426, 0.2127659574468085, 0.18085106382978725, 0.10638297872340426]","After reading this news articles, the readers may feel ",angry.,disgust.,fear.,joy.,sadness.,surprise.
877,North Korea may begin to dismantle nukes,"['2', '0', '29', '52', '2', '17']","[0.0196078431372549, 0.0, 0.28431372549019607, 0.5098039215686274, 0.0196078431372549, 0.16666666666666666]","After reading this news articles, the readers may feel ",angry.,disgust.,fear.,joy.,sadness.,surprise.
1327,Army engineers say dam safe,"['0', '0', '12', '43', '0', '16']","[0.0, 0.0, 0.16901408450704225, 0.6056338028169014, 0.0, 0.22535211267605634]","After reading this news articles, the readers may feel ",angry.,disgust.,fear.,joy.,sadness.,surprise.
994,Collision on icy road kills 7,"['4', '0', '47', '0', '85', '1']","[0.029197080291970802, 0.0, 0.34306569343065696, 0.0, 0.6204379562043796, 0.0072992700729927005]","After reading this news articles, the readers may feel ",angry.,disgust.,fear.,joy.,sadness.,surprise.
690,Now it's official: Iraq's a mess,"['27', '39', '23', '2', '62', '19']","[0.1569767441860465, 0.22674418604651161, 0.13372093023255813, 0.011627906976744186, 0.36046511627906974, 0.11046511627906977]","After reading this news articles, the readers may feel ",angry.,disgust.,fear.,joy.,sadness.,surprise.
744,Tests of drug to block H.I.V. infection are halted over safety,"['11', '2', '48', '7', '39', '31']","[0.07971014492753623, 0.014492753623188406, 0.34782608695652173, 0.050724637681159424, 0.2826086956521739, 0.2246376811594203]","After reading this news articles, the readers may feel ",angry.,disgust.,fear.,joy.,sadness.,surprise.
503,Schuey sees Ferrari unveil new car,"['0', '0', '0', '46', '0', '31']","[0.0, 0.0, 0.0, 0.5974025974025974, 0.0, 0.4025974025974026]","After reading this news articles, the readers may feel ",angry.,disgust.,fear.,joy.,sadness.,surprise.
1251,St. Louis poised for entertainment upswing,"['0', '0', '0', '54', '0', '15']","[0.0, 0.0, 0.0, 0.782608695652174, 0.0, 0.21739130434782608]","After reading this news articles, the readers may feel ",angry.,disgust.,fear.,joy.,sadness.,surprise.
1185,Japan: Whaling activists 'terrorists',"['29', '22', '43', '12', '10', '5']","[0.2396694214876033, 0.18181818181818182, 0.35537190082644626, 0.09917355371900827, 0.08264462809917356, 0.04132231404958678]","After reading this news articles, the readers may feel ",angry.,disgust.,fear.,joy.,sadness.,surprise.
895,U.S. and Iraqis are wrangling over war plans,"['32', '0', '56', '0', '25', '17']","[0.24615384615384617, 0.0, 0.4307692307692308, 0.0, 0.19230769230769232, 0.13076923076923078]","After reading this news articles, the readers may feel ",angry.,disgust.,fear.,joy.,sadness.,surprise.
1003,Princess and heir of Franz Ferdinand fights to repeal a law and gain a castle,"['33', '3', '8', '39', '0', '16']","[0.3333333333333333, 0.030303030303030304, 0.08080808080808081, 0.3939393939393939, 0.0, 0.16161616161616163]","After reading this news articles, the readers may feel ",angry.,disgust.,fear.,joy.,sadness.,surprise.
1411,Turkmen acting leader sworn in as new president,"['0', '0', '0', '33', '0', '13']","[0.0, 0.0, 0.0, 0.717391304347826, 0.0, 0.2826086956521739]","After reading this news articles, the readers may feel ",angry.,disgust.,fear.,joy.,sadness.,surprise.
1322,Malaysia aggressively wooing tourists,"['1', '0', '4', '49', '0', '27']","[0.012345679012345678, 0.0, 0.04938271604938271, 0.6049382716049383, 0.0, 0.3333333333333333]","After reading this news articles, the readers may feel ",angry.,disgust.,fear.,joy.,sadness.,surprise.
1084,Experts issue new heart disease guidelines for women,"['0', '0', '16', '37', '24', '16']","[0.0, 0.0, 0.17204301075268819, 0.3978494623655914, 0.25806451612903225, 0.17204301075268819]","After reading this news articles, the readers may feel ",angry.,disgust.,fear.,joy.,sadness.,surprise.
1219,All African amputee football games kick off,"['3', '0', '3', '52', '17', '16']","[0.03296703296703297, 0.0, 0.03296703296703297, 0.5714285714285714, 0.18681318681318682, 0.17582417582417584]","After reading this news articles, the readers may feel ",angry.,disgust.,fear.,joy.,sadness.,surprise.
943,Senate votes to revoke pensions,"['13', '0', '18', '0', '35', '14']","[0.1625, 0.0, 0.225, 0.0, 0.4375, 0.175]","After reading this news articles, the readers may feel ",angry.,disgust.,fear.,joy.,sadness.,surprise.
1023,"A familiar and prescient voice, brought to life","['0', '0', '0', '64', '0', '18']","[0.0, 0.0, 0.0, 0.7804878048780488, 0.0, 0.21951219512195122]","After reading this news articles, the readers may feel ",angry.,disgust.,fear.,joy.,sadness.,surprise.
797,Bill would strip convicted legislators of pensions,"['26', '4', '4', '2', '27', '6']","[0.37681159420289856, 0.057971014492753624, 0.057971014492753624, 0.028985507246376812, 0.391304347826087, 0.08695652173913043]","After reading this news articles, the readers may feel ",angry.,disgust.,fear.,joy.,sadness.,surprise.
906,Smokestacks in a white wilderness divide Iceland,"['0', '0', '9', '0', '34', '6']","[0.0, 0.0, 0.1836734693877551, 0.0, 0.6938775510204082, 0.12244897959183673]","After reading this news articles, the readers may feel ",angry.,disgust.,fear.,joy.,sadness.,surprise.
1472,Scientist snoops in astronauts' journals,"['4', '30', '9', '4', '8', '19']","[0.05405405405405406, 0.40540540540540543, 0.12162162162162163, 0.05405405405405406, 0.10810810810810811, 0.25675675675675674]","After reading this news articles, the readers may feel ",angry.,disgust.,fear.,joy.,sadness.,surprise.
1178,Iran rejects US claims of supplying weapons in Iraq,"['27', '15', '34', '10', '18', '9']","[0.23893805309734514, 0.13274336283185842, 0.3008849557522124, 0.08849557522123894, 0.1592920353982301, 0.07964601769911504]","After reading this news articles, the readers may feel ",angry.,disgust.,fear.,joy.,sadness.,surprise.
969,Apple warns iTunes users to wait on Vista,"['0', '0', '5', '0', '12', '21']","[0.0, 0.0, 0.13157894736842105, 0.0, 0.3157894736842105, 0.5526315789473685]","After reading this news articles, the readers may feel ",angry.,disgust.,fear.,joy.,sadness.,surprise.
681,No 10 rejects police state claim,"['11', '0', '3', '0', '11', '22']","[0.23404255319148937, 0.0, 0.06382978723404255, 0.0, 0.23404255319148937, 0.46808510638297873]","After reading this news articles, the readers may feel ",angry.,disgust.,fear.,joy.,sadness.,surprise.
733,Hussein co-defendants executed,"['13', '19', '23', '5', '62', '2']","[0.10483870967741936, 0.1532258064516129, 0.18548387096774194, 0.04032258064516129, 0.5, 0.016129032258064516]","After reading this news articles, the readers may feel ",angry.,disgust.,fear.,joy.,sadness.,surprise.
576,Teacher charged with sex assault,"['52', '87', '18', '0', '23', '25']","[0.25365853658536586, 0.424390243902439, 0.08780487804878048, 0.0, 0.11219512195121951, 0.12195121951219512]","After reading this news articles, the readers may feel ",angry.,disgust.,fear.,joy.,sadness.,surprise.
687,Iran leader pays Nicaragua a visit,"['3', '1', '13', '20', '14', '26']","[0.03896103896103896, 0.012987012987012988, 0.16883116883116883, 0.2597402597402597, 0.18181818181818182, 0.33766233766233766]","After reading this news articles, the readers may feel ",angry.,disgust.,fear.,joy.,sadness.,surprise.
1058,France ends toxic alert at Canadian embassy in Paris,"['0', '0', '36', '35', '0', '12']","[0.0, 0.0, 0.43373493975903615, 0.42168674698795183, 0.0, 0.14457831325301204]","After reading this news articles, the readers may feel ",angry.,disgust.,fear.,joy.,sadness.,surprise.
722,US Airways boosts bid for Delta,"['0', '0', '0', '5', '5', '40']","[0.0, 0.0, 0.0, 0.1, 0.1, 0.8]","After reading this news articles, the readers may feel ",angry.,disgust.,fear.,joy.,sadness.,surprise.
957,Philippine anti-terror law delayed until June,"['17', '0', '32', '0', '32', '13']","[0.18085106382978725, 0.0, 0.3404255319148936, 0.0, 0.3404255319148936, 0.13829787234042554]","After reading this news articles, the readers may feel ",angry.,disgust.,fear.,joy.,sadness.,surprise.
564,Virtual 'American Idol' hits right notes,"['0', '0', '0', '44', '0', '25']","[0.0, 0.0, 0.0, 0.6376811594202898, 0.0, 0.36231884057971014]","After reading this news articles, the readers may feel ",angry.,disgust.,fear.,joy.,sadness.,surprise.
749,Google buys YouTube for $1.65bn,"['0', '0', '0', '13', '0', '43']","[0.0, 0.0, 0.0, 0.23214285714285715, 0.0, 0.7678571428571429]","After reading this news articles, the readers may feel ",angry.,disgust.,fear.,joy.,sadness.,surprise.
